token,overall,he/him,she/her,they/them,he/they,she/they,multiple,pronoun list
fellow,18.76,40.857,48.921,23.371,20.812,17.138,4.31,40.837
mental,18.172,26.883,52.563,36.726,31.217,35.5,47.414,40.837
mama,22.872,1.776,77.064,8.347,4.162,31.828,34.483,40.758
alumna,26.391,0.237,80.707,2.226,0.0,26.319,0.0,40.718
find,46.815,43.937,39.07,33.944,38.502,41.621,47.414,40.559
say,35.936,46.423,37.994,40.621,22.893,36.724,60.345,40.559
af,10.825,28.659,40.809,58.427,60.354,59.983,103.448,40.559
ex,25.186,56.49,35.925,19.476,24.974,23.871,21.552,40.32
rt,18.657,42.515,34.435,49.524,50.989,56.31,38.793,40.32
//www,69.593,53.884,32.779,35.613,39.542,28.767,56.034,40.28
lady,18.549,4.027,74.002,7.234,4.162,36.724,21.552,40.161
librarian,8.428,17.409,62.165,20.032,7.284,33.664,47.414,40.042
email,38.557,49.503,31.869,47.298,52.029,34.276,38.793,39.883
it’s,39.066,35.528,43.126,35.613,40.583,43.457,30.172,39.843
pretty,23.763,42.042,35.759,47.298,56.191,39.172,51.724,39.843
two,42.045,40.384,41.967,32.831,32.258,28.767,56.034,39.684
baby,32.25,24.396,47.596,46.186,36.42,56.31,25.862,39.644
nyc,31.012,43.463,39.401,34.5,41.623,26.319,30.172,39.565
cute,11.477,31.62,41.636,49.524,37.461,51.414,68.966,39.565
policy,21.599,45.002,45.03,12.242,18.73,14.078,30.172,39.525
team,59.971,51.516,35.594,25.04,28.096,29.379,34.483,39.485
sfw,5.481,45.595,19.121,79.573,106.139,55.698,133.621,39.088
avid,29.115,41.331,43.209,21.145,27.055,20.81,34.483,38.849
around,36.658,50.332,32.034,33.944,46.826,30.604,30.172,38.769
2022,35.964,36.476,42.961,33.387,35.38,29.991,21.552,38.769
take,44.67,38.134,40.229,35.613,36.42,36.724,25.862,38.69
head,48.744,51.397,33.607,30.048,33.299,23.259,21.552,38.531
use,29.357,39.91,34.186,51.75,39.542,41.009,86.207,38.491
may,26.055,44.884,30.379,41.734,53.07,48.966,64.655,38.451
every,49.063,42.752,37.249,26.71,39.542,34.276,56.034,38.412
socialist,6.937,59.332,20.611,46.742,72.841,26.931,77.586,38.412
welcome,36.857,37.068,36.67,43.96,47.867,46.517,34.483,38.372
alt,9.769,51.042,23.177,56.758,68.678,41.621,77.586,38.372
home,63.057,42.16,41.057,25.04,23.933,24.483,12.931,38.292
there,39.555,46.779,34.186,35.613,28.096,29.991,60.345,38.252
night,21.528,41.923,38.574,26.153,23.933,36.112,43.103,38.133
poet,15.795,28.423,40.229,54.532,39.542,52.638,43.103,38.093
law,32.768,43.818,42.216,11.129,16.649,20.198,17.241,37.895
think,33.207,39.436,36.339,37.839,43.704,39.172,25.862,37.855
long,46.708,39.199,39.732,27.266,23.933,35.5,34.483,37.736
l,39.804,37.541,37.58,34.5,41.623,41.621,30.172,37.696
any,41.195,43.344,29.965,52.863,45.786,35.5,86.207,37.576
hate,26.053,36.239,38.077,33.387,44.745,36.724,56.034,37.457
them,38.941,45.002,33.69,31.161,42.664,26.319,43.103,37.258
vegan,12.552,29.725,40.643,45.073,31.217,45.905,34.483,37.219
fiction,11.312,37.423,41.885,31.718,23.933,15.914,25.862,37.139
has,46.767,41.923,34.6,37.839,40.583,27.543,38.793,37.099
certified,32.616,36.712,35.925,33.944,61.394,37.336,34.483,37.099
sci,11.22,53.292,30.627,22.815,33.299,20.81,17.241,37.02
e,64.68,35.41,39.153,29.492,37.461,35.5,43.103,36.94
occasionally,10.149,50.687,27.233,36.726,42.664,29.991,47.414,36.741
hot,21.776,29.725,36.835,43.96,49.948,52.026,51.724,36.582
education,43.985,33.278,46.189,8.903,15.609,25.095,12.931,36.344
news,77.24,38.963,42.05,14.468,20.812,15.914,17.241,36.304
internet,18.178,49.503,25.495,40.621,44.745,36.112,47.414,36.264
studying,8.913,37.186,40.891,26.153,18.73,23.259,0.0,36.225
off,32.977,39.91,31.703,48.411,40.583,33.664,38.793,36.185
la,69.952,35.173,41.636,18.919,29.136,25.095,25.862,36.145
singer,22.347,31.383,40.312,25.597,41.623,34.888,38.793,35.946
marketing,48.108,31.502,48.341,10.016,12.487,13.466,4.31,35.906
right,40.442,45.121,33.855,28.379,22.893,17.75,43.103,35.867
x,29.886,34.936,38.16,33.944,39.542,25.095,25.862,35.867
parent,11.046,22.146,30.71,112.96,39.542,51.414,73.276,35.787
acc,11.819,22.027,37.58,59.54,57.232,52.026,34.483,35.588
queen,19.592,10.185,52.563,28.379,18.73,53.862,68.966,35.549
wars,12.243,56.845,26.488,18.363,19.771,19.586,38.793,35.509
n,70.273,31.62,34.021,43.403,54.11,44.681,43.103,35.429
w/,19.166,39.199,35.014,31.718,31.217,26.319,30.172,35.429
switch,8.697,48.674,18.045,52.863,86.368,42.845,60.345,35.429
current,18.679,36.476,33.938,32.274,35.38,37.948,73.276,35.35
weird,12.021,37.305,29.22,53.976,45.786,40.397,51.724,35.27
care,40.579,33.041,40.56,24.484,26.015,20.81,56.034,35.191
nonbinary,3.379,4.619,3.642,299.371,108.221,71.0,189.655,35.191
they,47.893,41.568,31.455,33.944,24.974,37.336,25.862,35.111
comms,8.149,30.317,37.911,36.169,39.542,38.56,8.621,35.071
poly,5.541,31.502,22.432,71.226,86.368,71.0,73.276,35.032
small,35.338,27.949,40.229,35.613,29.136,35.5,34.483,34.992
5,57.126,34.107,35.511,34.5,39.542,34.888,12.931,34.873
happy,36.081,32.212,39.07,23.371,27.055,34.276,38.793,34.873
family,116.221,34.818,42.299,13.911,14.568,16.526,17.241,34.793
stay,36.329,29.015,39.815,35.056,21.852,35.5,25.862,34.753
adult,19.676,24.988,38.656,59.54,28.096,31.828,43.103,34.753
partner,22.26,42.752,30.544,32.274,33.299,28.155,25.862,34.674
straight,16.12,74.846,14.9,6.677,26.015,11.629,17.241,34.674
reading,21.144,22.383,48.838,17.806,16.649,22.647,30.172,34.634
fanatic,28.948,48.318,29.882,23.927,26.015,17.138,21.552,34.594
bio,24.964,35.054,28.889,46.742,59.313,44.069,34.483,34.435
virgo,12.743,15.988,44.616,36.169,33.299,55.086,21.552,34.435
survivor,21.897,26.054,43.871,23.927,15.609,28.155,43.103,34.356
cashapp,23.495,26.409,31.538,53.419,61.394,58.759,34.483,34.316
kids,42.029,27.949,44.12,21.702,13.528,22.035,21.552,34.276
english,15.334,33.041,38.16,20.589,28.096,27.543,47.414,34.197
need,47.377,34.699,34.683,37.839,24.974,27.543,38.793,34.117
infp,4.443,22.62,37.746,36.726,46.826,55.086,34.483,34.038
plant,10.677,24.988,41.14,33.387,29.136,34.276,12.931,33.998
chaotic,4.762,23.804,30.296,63.436,50.989,67.94,51.724,33.918
ed,16.078,25.462,44.451,23.371,12.487,23.871,25.862,33.839
got,38.425,38.134,31.289,31.161,33.299,34.888,17.241,33.759
god,134.281,35.765,33.276,33.944,26.015,33.052,17.241,33.719
myself,26.399,34.936,32.862,37.839,37.461,25.095,47.414,33.719
moon,14.829,14.33,42.05,42.847,31.217,64.267,21.552,33.64
nature,26.635,25.107,44.037,17.25,15.609,27.543,34.483,33.521
researcher,14.908,31.62,40.146,18.919,16.649,22.647,12.931,33.481
15,21.037,37.423,25.826,35.613,73.881,40.397,47.414,33.401
ask,23.258,34.818,26.819,54.532,57.232,32.44,64.655,33.362
lead,20.233,52.7,24.833,17.806,17.69,23.871,12.931,33.242
junkie,28.658,33.041,39.153,15.024,21.852,17.75,25.862,33.203
previously,11.446,45.595,32.862,8.903,15.609,11.629,8.621,33.163
worker,15.549,29.607,37.166,37.282,21.852,23.259,34.483,33.123
infj,5.374,19.422,41.636,28.936,46.826,37.336,30.172,33.083
leo,14.919,15.514,40.809,32.831,41.623,57.535,30.172,32.765
mdni,4.748,43.581,19.701,41.734,68.678,42.233,34.483,32.765
through,55.51,34.462,33.69,27.823,26.015,23.871,34.483,32.606
thing,26.406,35.528,28.144,39.508,33.299,39.785,51.724,32.606
trash,7.352,30.199,28.061,57.871,40.583,41.621,60.345,32.566
minor,5.857,29.015,24.998,45.073,78.044,63.655,47.414,32.527
high,96.021,37.305,30.875,29.492,27.055,26.931,21.552,32.447
stories,17.197,31.383,36.587,20.032,17.69,22.647,47.414,32.129
fighting,17.777,49.029,22.184,27.823,40.583,15.302,43.103,32.049
favorite,29.899,33.396,29.054,39.508,34.339,34.276,34.483,31.851
journalist,21.476,34.107,34.683,25.04,15.609,19.586,8.621,31.851
retweets,16.648,43.463,26.074,21.702,33.299,23.871,34.483,31.811
anything,31.846,39.199,27.813,37.839,26.015,18.974,30.172,31.731
collector,28.0,39.673,28.144,30.048,23.933,25.095,21.552,31.731
memes,15.033,43.226,24.336,26.71,40.583,26.319,30.172,31.652
link,43.028,31.739,28.144,40.065,24.974,51.414,30.172,31.612
ot7,5.822,1.066,60.426,12.242,2.081,17.138,17.241,31.612
associate,16.864,33.278,38.16,8.903,14.568,12.853,4.31,31.572
pic,7.404,41.923,21.356,47.855,38.502,28.767,47.414,31.532
chicago,32.382,37.897,30.71,26.153,18.73,20.198,8.621,31.453
retweet,13.814,41.805,21.522,31.161,45.786,36.112,68.966,31.334
hard,47.355,32.686,30.875,28.379,30.177,26.931,60.345,31.294
32,7.824,31.975,27.564,41.734,34.339,34.888,64.655,31.135
inquiries,18.719,39.91,22.101,40.065,42.664,36.724,21.552,31.095
ya,20.872,19.896,41.885,18.919,16.649,28.767,30.172,30.936
animals,23.324,22.264,39.07,24.484,19.771,28.155,34.483,30.896
hello,20.106,32.094,25.992,38.952,32.258,44.069,73.276,30.817
well,31.714,38.37,28.889,23.371,21.852,20.81,17.241,30.777
random,17.818,35.054,28.227,27.266,31.217,29.379,25.862,30.618
gender,7.023,10.422,26.323,100.718,62.435,49.578,172.414,30.538
city,43.623,38.607,29.22,17.806,12.487,20.81,21.552,30.3
blue,34.766,35.054,31.207,15.581,31.217,15.302,12.931,30.18
nb,3.326,5.685,4.387,202.549,155.047,69.776,133.621,30.18
reporter,21.623,26.528,40.809,8.903,7.284,10.405,4.31,30.141
scorpio,12.133,13.027,38.491,31.718,33.299,52.638,34.483,30.141
dumb,8.467,40.502,19.452,35.056,58.273,31.828,43.103,30.141
her,34.588,9.237,49.252,11.129,4.162,32.44,21.552,30.021
studies,12.192,26.528,34.186,28.379,22.893,26.319,8.621,30.021
wrestling,27.57,55.069,15.893,18.363,29.136,18.362,25.862,29.982
come,42.093,32.212,29.22,29.492,29.136,20.81,56.034,29.942
enjoy,41.931,44.529,21.522,25.04,23.933,24.483,34.483,29.902
c,38.836,29.133,28.64,42.29,23.933,31.216,43.103,29.902
red,28.303,32.449,30.296,18.363,28.096,25.707,43.103,29.902
women,30.568,13.382,43.954,18.919,11.446,30.604,38.793,29.743
male,23.506,74.728,2.98,10.573,45.786,1.836,64.655,29.743
where,39.909,29.252,30.958,25.597,30.177,28.155,21.552,29.703
going,28.529,31.146,28.64,30.605,27.055,28.155,34.483,29.584
runner,19.081,32.804,35.097,6.677,16.649,8.569,4.31,29.584
house,21.698,26.883,32.448,30.605,31.217,21.422,17.241,29.544
movie,18.909,43.818,23.508,19.476,15.609,20.198,21.552,29.505
rep,8.722,18.593,42.299,15.581,10.406,20.81,4.31,29.465
r,50.31,31.62,27.068,37.282,33.299,25.095,21.552,29.385
closed,5.633,19.659,24.75,62.879,58.273,59.371,30.172,29.345
coach,99.311,31.028,35.511,6.121,12.487,10.405,21.552,29.266
kid,15.874,28.423,30.13,25.597,22.893,34.276,30.172,29.226
y/o,6.313,31.739,20.115,42.29,60.354,41.621,94.828,29.226
libra,10.48,11.961,38.243,29.492,30.177,52.638,12.931,29.186
//ko,3.633,22.738,25.826,63.436,39.542,40.397,51.724,29.186
interested,21.061,35.765,28.972,15.024,19.771,17.75,25.862,29.147
once,18.87,35.883,27.151,18.363,27.055,20.81,38.793,29.147
vaccinated,10.3,26.646,34.683,14.468,20.812,19.586,38.793,29.067
theatre,7.088,26.172,32.283,28.936,19.771,27.543,12.931,29.027
lawyer,18.47,31.502,35.345,7.234,8.325,8.569,4.31,28.988
contact,25.234,36.476,19.287,42.29,46.826,36.112,30.172,28.948
democrat,26.455,36.357,32.531,3.339,9.365,2.448,8.621,28.669
fandom,4.191,12.316,34.104,45.073,31.217,52.638,30.172,28.63
change,31.156,26.765,34.104,18.919,10.406,19.586,21.552,28.59
playing,19.011,39.318,21.025,27.266,30.177,26.319,43.103,28.51
rts,12.704,34.699,24.667,26.153,37.461,22.035,30.172,28.51
atheist,9.115,39.436,23.426,26.153,22.893,15.302,30.172,28.51
ever,28.145,28.067,29.303,22.815,24.974,31.216,34.483,28.431
disney,12.387,26.172,36.09,5.565,11.446,17.138,17.241,28.232
our,118.803,28.541,30.875,26.153,14.568,16.526,30.172,28.192
keep,39.039,28.423,30.544,17.806,20.812,23.871,38.793,28.192
organizer,7.657,31.857,25.247,33.387,28.096,24.483,25.862,28.113
place,27.807,30.436,27.564,22.258,30.177,24.483,25.862,28.033
ass,23.689,28.541,25.081,42.29,37.461,26.319,17.241,27.954
ok,11.398,24.633,23.343,47.298,36.42,41.009,107.759,27.914
engineering,17.59,51.871,16.969,12.242,16.649,9.793,17.241,27.874
resist,26.602,20.725,41.222,6.677,1.041,6.733,8.621,27.795
dnd,3.545,35.883,17.135,43.403,45.786,36.112,30.172,27.755
texas,47.935,31.383,30.793,12.242,10.406,16.526,4.31,27.715
ad,9.046,39.673,13.244,46.742,69.719,20.198,68.966,27.636
nerdy,6.753,32.568,24.171,26.71,30.177,24.483,47.414,27.636
wannabe,9.518,33.752,24.502,25.04,28.096,20.198,34.483,27.596
lvl,4.792,26.054,20.611,54.532,50.989,41.621,43.103,27.596
travel,45.97,24.751,36.753,8.903,5.203,9.181,17.241,27.556
left,18.056,39.318,20.611,28.379,33.299,15.914,12.931,27.556
sun,15.452,13.264,34.269,33.387,24.974,48.966,8.621,27.516
mind,36.186,26.646,28.144,26.71,24.974,26.319,43.103,27.437
dc,19.667,34.344,27.813,11.685,12.487,14.69,30.172,27.437
horny,12.429,42.989,11.175,38.952,75.963,25.095,34.483,27.437
climate,11.532,30.081,31.538,7.79,9.365,18.362,8.621,27.437
nice,18.857,31.028,25.909,25.597,16.649,25.707,43.103,27.397
help,61.455,35.765,23.508,25.597,20.812,17.138,30.172,27.318
2021,26.466,26.646,29.303,23.371,23.933,23.259,21.552,27.318
mon,9.679,42.042,16.307,23.927,50.989,22.035,30.172,27.318
gemini,11.327,11.487,34.186,30.048,24.974,59.371,4.31,27.278
hey,17.41,28.541,21.522,38.395,37.461,37.336,77.586,27.238
dude,20.416,62.766,5.132,13.911,46.826,6.733,47.414,27.198
feel,22.99,29.962,24.253,33.944,38.502,20.198,25.862,27.158
hockey,22.909,28.659,30.462,11.129,8.325,23.871,17.241,27.079
pisces,9.569,9.711,38.077,25.597,20.812,44.069,4.31,27.079
veteran,50.035,44.41,20.528,11.685,12.487,12.241,17.241,27.039
web,21.542,46.068,17.631,19.476,22.893,9.181,17.241,26.96
neurodivergent,2.828,14.448,24.253,59.54,49.948,59.983,43.103,26.96
arts,21.427,26.883,28.227,20.032,18.73,28.767,34.483,26.92
general,17.61,37.541,22.018,22.815,16.649,17.138,38.793,26.92
beer,26.452,43.581,21.439,10.573,12.487,9.181,12.931,26.88
//linktr,17.785,31.502,21.191,33.944,39.542,28.155,38.793,26.88
cis,2.527,42.397,22.184,5.565,11.446,9.793,51.724,26.84
half,12.126,32.449,24.088,25.04,22.893,22.647,17.241,26.761
tiktok,20.262,20.606,28.64,36.169,20.812,36.112,17.241,26.562
connoisseur,15.246,34.462,23.674,19.476,13.528,24.483,12.931,26.562
nothing,34.434,27.949,25.412,23.927,27.055,29.991,25.862,26.522
ttrpg,2.566,38.963,14.982,32.831,49.948,26.931,25.862,26.522
great,54.25,30.317,27.068,20.032,14.568,15.914,30.172,26.482
been,38.137,31.028,23.839,22.815,27.055,23.259,43.103,26.443
raised,37.145,28.067,32.2,6.677,3.122,12.241,12.931,26.403
past,16.85,29.37,29.882,10.573,14.568,12.853,0.0,26.363
magic,10.71,35.528,22.846,17.25,14.568,22.647,21.552,26.363
rock,28.393,32.212,23.839,22.258,27.055,16.526,30.172,26.244
because,28.057,29.488,24.998,24.484,20.812,22.035,34.483,26.204
genshin,4.215,15.04,26.654,36.726,37.461,58.147,43.103,26.085
wanna,19.123,26.765,23.26,33.387,33.299,29.991,25.862,26.005
pls,6.21,15.396,24.998,52.306,42.664,48.354,30.172,25.966
fat,8.419,19.304,24.088,50.637,27.055,41.621,56.034,25.926
retired,75.946,31.028,29.22,7.79,9.365,7.957,0.0,25.886
youtuber,18.486,39.91,17.135,22.258,29.136,18.974,30.172,25.846
code,16.247,41.568,15.976,19.476,26.015,25.707,17.241,25.846
loving,38.849,23.922,28.309,23.927,22.893,16.526,51.724,25.767
equity,10.555,15.988,36.835,11.685,9.365,20.198,17.241,25.727
pok,6.764,40.621,14.651,23.927,49.948,18.974,21.552,25.727
animator,5.975,31.028,18.459,39.508,30.177,29.379,60.345,25.727
taylor,8.226,12.79,38.987,12.242,13.528,17.138,17.241,25.687
others,30.344,31.146,25.081,13.355,15.609,18.362,43.103,25.647
aries,9.531,12.435,32.283,22.815,29.136,45.905,25.862,25.647
venmo,8.522,14.685,27.233,47.298,42.664,32.44,51.724,25.608
punk,7.942,29.37,17.549,45.073,41.623,33.052,38.793,25.608
o,57.065,27.12,24.502,28.379,30.177,21.422,12.931,25.568
hell,11.986,23.567,22.515,35.056,37.461,39.172,38.793,25.568
tea,8.388,13.145,36.504,18.363,15.609,23.871,17.241,25.568
resident,12.631,30.91,24.336,17.25,16.649,23.259,8.621,25.528
endorsements,19.59,34.225,24.584,15.024,6.243,9.793,12.931,25.369
everyone,25.741,28.067,22.846,25.597,29.136,25.095,34.483,25.29
computer,15.041,47.252,12.251,18.363,28.096,13.466,30.172,25.29
award,23.451,27.357,27.151,15.024,17.69,16.526,8.621,25.131
watch,23.864,34.581,20.528,20.589,21.852,17.75,17.241,25.091
girls,27.598,16.106,34.104,15.024,9.365,27.543,4.31,25.051
oh,19.79,29.488,21.936,30.605,21.852,21.422,17.241,25.011
variety,11.299,30.673,19.535,26.71,26.015,30.604,38.793,24.932
you're,17.906,30.317,20.197,25.597,28.096,24.483,56.034,24.892
show,34.19,31.146,21.77,17.25,26.015,24.483,12.931,24.852
k,26.332,22.027,29.137,16.694,15.609,23.259,17.241,24.852
child,21.726,17.29,32.448,21.145,9.365,19.586,30.172,24.812
under,16.385,25.936,20.446,40.065,34.339,26.931,34.483,24.773
jokes,10.364,37.66,19.204,11.685,14.568,16.526,43.103,24.733
below,24.922,25.462,23.094,24.484,24.974,34.276,12.931,24.693
president,34.261,29.844,25.661,12.798,9.365,14.078,12.931,24.653
else,20.771,30.199,19.949,29.492,28.096,22.035,30.172,24.614
romance,5.758,4.737,43.457,7.79,5.203,19.586,12.931,24.614
carrd,4.041,15.869,23.508,46.186,42.664,40.397,43.103,24.574
stop,22.04,24.751,22.515,28.379,31.217,25.707,56.034,24.534
pokemon,6.439,36.476,14.155,28.936,36.42,23.871,51.724,24.534
lab,9.068,23.804,30.462,7.79,10.406,11.629,12.931,24.455
side,18.572,26.528,21.108,30.048,30.177,23.259,60.345,24.415
historian,9.641,24.633,26.737,17.25,14.568,18.974,30.172,24.415
p,35.984,26.409,20.777,35.056,31.217,22.647,34.483,24.335
photography,25.921,32.212,21.936,17.25,18.73,15.302,4.31,24.335
product,18.504,39.792,18.79,7.79,16.649,9.181,8.621,24.256
gen,9.284,21.08,30.627,13.355,8.325,17.138,8.621,24.256
dragon,5.626,31.146,16.39,35.613,39.542,23.259,38.793,24.256
top,36.056,38.726,12.582,28.379,41.623,21.422,12.931,24.176
die,30.171,24.633,22.846,28.936,21.852,24.483,38.793,24.097
down,29.881,25.936,23.343,22.258,27.055,21.422,17.241,24.097
story,18.198,25.107,24.584,19.476,22.893,18.974,30.172,24.017
animation,5.853,28.186,19.287,23.371,26.015,35.5,30.172,23.977
bit,12.151,27.238,21.687,20.589,26.015,23.259,38.793,23.898
passionate,23.522,17.054,34.269,8.347,8.325,11.629,0.0,23.858
graduate,22.316,27.949,23.674,13.911,21.852,14.69,21.552,23.739
super,16.842,31.739,19.701,24.484,20.812,14.078,17.241,23.739
math,11.0,30.673,21.853,12.242,20.812,14.078,38.793,23.739
leader,29.754,29.133,23.922,12.242,16.649,13.466,4.31,23.699
then,25.921,25.699,24.667,22.258,12.487,11.629,43.103,23.699
even,20.545,25.817,22.846,21.145,23.933,20.81,30.172,23.699
would,20.152,22.383,25.909,18.919,16.649,21.422,38.793,23.699
blocked,10.554,28.659,17.88,30.605,36.42,20.81,56.034,23.659
brain,9.42,20.251,23.591,31.718,36.42,25.095,25.862,23.659
employer,8.041,31.502,23.012,13.355,9.365,7.957,17.241,23.62
33,7.229,24.396,20.032,32.831,31.217,29.379,38.793,23.62
his,33.964,52.937,7.284,4.452,32.258,4.897,38.793,23.5
traveler,24.749,19.067,32.862,5.565,9.365,7.957,4.31,23.5
baseball,51.028,37.186,19.949,4.452,8.325,7.957,17.241,23.381
character,8.928,23.922,20.032,33.387,32.258,27.543,34.483,23.381
acct,7.479,15.514,23.26,46.742,31.217,34.888,21.552,23.381
next,23.146,22.738,22.432,30.048,22.893,27.543,12.931,23.341
blogger,18.536,17.646,32.117,9.46,9.365,12.853,12.931,23.341
those,25.658,28.541,21.273,22.815,18.73,13.466,21.552,23.222
